id;ref;name;description;erp_id;created_at;updated_at
1135;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1136;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1137;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1138;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1139;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1140;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1141;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1142;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1143;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1144;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1146;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1147;M9K;COGELYO IDF;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1148;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1149;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1150;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1151;ERA;RANGUEIL ENERGIE SERVICES;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1152;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1153;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1154;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1155;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1156;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1157;Z12;CIEC;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1158;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1159;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1160;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1161;Z12;CIEC;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1162;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1163;Z12;CIEC;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1164;M9K;COGELYO IDF;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1165;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1166;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1167;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1168;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1169;Z12;CIEC;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1170;WV1;FIL ENERSUD;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1145;NOA;ENORIS;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1171;Z12;CIEC;;67;2021-03-02 08:55:44;2021-03-02 08:55:44
1172;NOA;ENORIS;;67;2021-03-02 08:55:45;2021-03-02 08:55:45
1173;Z12;CIEC;;67;2021-03-02 08:55:45;2021-03-02 08:55:45
1174;WV1;FIL ENERSUD;;67;2021-03-02 08:55:45;2021-03-02 08:55:45
1175;Z12;CIEC;;67;2021-03-02 08:55:45;2021-03-02 08:55:45
1176;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1177;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1178;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1179;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1180;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1181;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1182;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1183;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1184;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1185;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1186;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1187;EBG;SOGESUB;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1188;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1189;RO1;FIL ROSEO;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1190;RO1;FIL ROSEO;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1191;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1192;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1193;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1194;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1195;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1196;NBA;GUERET;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1197;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1198;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1199;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1200;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1201;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1202;EBD;COGIF;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1203;EBG;SOGESUB;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1204;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1205;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1206;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1207;PGA;PLAINE DE GARONNE ENERGIES;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1208;EBD;COGIF;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1209;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1210;SV0;SOVEN;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1211;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1212;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1213;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1214;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1215;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1216;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1217;HAA;FIL GEOTELL;;67;2021-03-02 08:55:50;2021-03-02 08:55:50
1218;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1219;EBG;SOGESUB;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1220;EBD;COGIF;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1221;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1222;HAA;FIL GEOTELL;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1223;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1224;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1225;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1226;HPA;Direction ESEIS;;67;2021-03-02 08:55:51;2021-03-02 08:55:51
1227;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1229;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1455;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1234;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1237;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1236;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1409;RS1;ENGIE BU Réseaux;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1228;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1412;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1230;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1430;GEA;FIL GENNEVILLIERS ENERGIE;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1231;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1393;RN1;Filiale En'RnoV;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1232;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1456;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1233;E1A;Direction générale ECH2F;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1406;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1235;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1454;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1238;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1240;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1239;JO7;VSPU;;67;2021-03-02 08:55:52;2021-03-02 08:55:52
1241;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1242;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1407;UQ0;Tête de BU Afrique;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1414;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1415;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1243;L74;VELIDIS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1244;L74;VELIDIS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1427;SSA;FIL STADE ENERGIE SAS;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1245;L74;VELIDIS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1246;JO7;VSPU;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1247;L74;VELIDIS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1248;EAG;GEOTHILYS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1396;US0;Tête de BU B2B;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1408;UQ0;Tête de BU Afrique;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1413;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1249;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1250;AYA;AURILLAC CHALEUR BOIS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1410;RS1;ENGIE BU Réseaux;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1251;EAG;GEOTHILYS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1252;EAG;GEOTHILYS;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1459;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1253;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1254;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1255;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1462;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1256;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1433;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1257;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1495;962;Evergreen;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1258;GFA;GNVERT;;67;2021-03-02 08:55:53;2021-03-02 08:55:53
1259;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1260;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1261;AYA;AURILLAC CHALEUR BOIS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1262;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1263;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1435;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1450;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1460;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1481;960;Perigord Energies;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1485;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1491;960;Perigord Energies;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1264;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1265;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1436;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1479;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1266;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1488;TMB;TOURS METROPOLE ENERGIES DURABLES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1267;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1268;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1467;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1476;960;Perigord Energies;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1269;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1270;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1271;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1272;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1273;EAG;GEOTHILYS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1437;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1461;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1473;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1474;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1274;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1275;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1276;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1277;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1448;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1463;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1278;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1279;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1280;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1281;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1282;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1283;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1284;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1285;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1286;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1441;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1446;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1449;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1465;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1471;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1489;960;Perigord Energies;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1287;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1420;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1288;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1289;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1290;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1472;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1291;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1447;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1292;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1293;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1294;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1295;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1296;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1434;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1458;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1464;600;POLE UTILITES SERVICES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1470;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1483;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1297;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1298;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1299;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1300;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1411;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1440;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1301;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1490;Z0K;REVIA;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1302;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1303;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1419;62A;Filiale SECIP;;67;2021-03-02 08:55:55;2021-03-02 08:55:55
1304;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1305;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1306;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1307;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1308;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1309;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1310;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1442;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1452;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1453;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1486;TMB;TOURS METROPOLE ENERGIES DURABLES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1311;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1312;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1313;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1314;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1457;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1484;BRA;RESEAU SUD-OUEST ENERGIES SERVICES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1492;TMB;TOURS METROPOLE ENERGIES DURABLES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1315;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1316;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1317;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1318;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1439;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1487;TMB;TOURS METROPOLE ENERGIES DURABLES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1319;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1320;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1321;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1322;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1323;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1324;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1325;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1444;82A;Filiale SCDC;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1480;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1493;TMB;TOURS METROPOLE ENERGIES DURABLES;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1326;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1327;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1328;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1329;GFA;GNVERT;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1330;UW0;BU HYDROGENE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1331;UW0;BU HYDROGENE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1332;UW0;BU HYDROGENE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1333;UW0;BU HYDROGENE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1334;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1335;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1336;GDA;ARSYEL;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1337;BAA;PAU BEARN PYREEES ENERGIES S;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1338;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1339;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1340;RIA;PLATEAU NORD ENERGIE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1468;949;Sethelec;;67;2021-03-02 08:55:56;2021-03-02 08:55:56
1341;CRA;Filiale CEC CRISTAL ECO CHALEUR;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1342;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1343;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1344;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1345;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1346;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1347;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1348;CRA;Filiale CEC CRISTAL ECO CHALEUR;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1349;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1350;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1351;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1352;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1353;CRA;Filiale CEC CRISTAL ECO CHALEUR;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1354;CRA;Filiale CEC CRISTAL ECO CHALEUR;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1355;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1356;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1357;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1358;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1359;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1360;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1361;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1362;BAA;PAU BEARN PYREEES ENERGIES S;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1363;BAA;PAU BEARN PYREEES ENERGIES S;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1364;CRA;Filiale CEC CRISTAL ECO CHALEUR;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1365;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1366;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1367;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1368;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1369;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1370;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1371;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1372;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1373;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1374;VA1;Filiale VALAXION;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1375;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1376;AF1;DARGENT THERMIQUE;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
1377;CS1;Filiale CELSIUS;;67;2021-03-02 08:55:54;2021-03-02 08:55:54
